official_row_index,sample_id,class_name,split,relative_path,sha256,official_relative_path,official_sha256,face_detected,exclusion_reason
3541,train_disgust_000146,disgust,train,train/disgust/Training_54996784.jpg,2cb28817d41a47c050d2a1d1e30027b3e741ffe04204ddb105012be0287c7d91,train/disgust/Training_49562208.jpg,f576fff1bd2decc2d84ae47b4558ec057e6e1fe43129a59c8b24c3781273b1df,False,mediapipe_no_detection
3542,train_disgust_000147,disgust,train,train/disgust/Training_55244421.jpg,4518ed332a81c6bad1039069e08591d4493514d4227e15d3a8aed664308c5b14,train/disgust/Training_49735203.jpg,7794ef43a0b2aff717e216dc9030792d8f012d7d2f98e7b62bf53f339d9192b6,False,mediapipe_no_detection
3553,train_disgust_000158,disgust,train,train/disgust/Training_57993537.jpg,ae14d95e7c3e2c8b4cf73fa3d604ab38985b66a9f232803ce3ba1907f4fe2014,train/disgust/Training_52852499.jpg,5422e5d6b9b556eee337280fd40bb8067ffe8d67595449403c692ddd6879509d,False,mediapipe_no_detection
3555,train_disgust_000160,disgust,train,train/disgust/Training_59111726.jpg,77bf9597aa978ce0c396d56c58a169eb78fa0166b2a54d74628a496ad50b1547,train/disgust/Training_5387344.jpg,493c166be579d3bf68523a0cc1068ead411ff978561a7bf16a514b37f0b79d04,False,mediapipe_no_detection
3557,train_disgust_000162,disgust,train,train/disgust/Training_59222915.jpg,0f084d3a18652d931606d79a8b86a27770119f9b3417fedeacb824a3cf8037cc,train/disgust/Training_53960771.jpg,5f2cb571339100c625ea9239c198a869c7caab9413bbbe213b0a30f8fed11ac8,False,mediapipe_no_detection
3559,train_disgust_000164,disgust,train,train/disgust/Training_59432375.jpg,6d90de4b59d68ee56b903ae6ceed8fbf16988e7d0bbaa25e417b702ecd6d8d80,train/disgust/Training_5459858.jpg,9d0338b208103b826d8e606091c3a2afee17b9da9c69d4b155f256fce9edee9e,False,mediapipe_no_detection
3565,train_disgust_000170,disgust,train,train/disgust/Training_61291772.jpg,ff5d503caabd02caec530a2eb7e23b4ce7eeb84760c7760a5b82c31969eb437e,train/disgust/Training_55410082.jpg,5f4a78cedd223bee438d5afb2020967141247568e6070cf0f8a2fd2c431868cd,False,mediapipe_no_detection
3569,train_disgust_000174,disgust,train,train/disgust/Training_62109339.jpg,589a3c53833630eccdb7334327960b3ca62b1a2f41bcd86dfe5635e1efe575af,train/disgust/Training_55875804.jpg,885ed31c4c0a000a6be11d53494a830d7b73b40de2def4e233c89524f76cd7a5,False,mediapipe_no_detection
3574,train_disgust_000179,disgust,train,train/disgust/Training_62643990.jpg,10b29f65010dd9ffe05a36c9fb1b4679ed51b877d36329b8815b99121185af36,train/disgust/Training_57040428.jpg,98be42c07138cae0e23300b63e0422597abfd78dda200e43e5e49f1fd5d0d4dd,False,mediapipe_no_detection
3582,train_disgust_000187,disgust,train,train/disgust/Training_65668228.jpg,935cce3d7292fc1673fb77afb0599b2d60e67da8227b0e29bfc2b8fd02e73213,train/disgust/Training_59222915.jpg,0f084d3a18652d931606d79a8b86a27770119f9b3417fedeacb824a3cf8037cc,False,mediapipe_no_detection
3587,train_disgust_000192,disgust,train,train/disgust/Training_66604381.jpg,4e70a7fec70338885717d7b5fdeb0266829a10df7b04ba256d126891cc598cef,train/disgust/Training_60245347.jpg,8656bedb67d5c347218f3bcd32661caa3f5316aa866bcabb85ff304e8ef5eca1,False,mediapipe_no_detection
3600,train_disgust_000205,disgust,train,train/disgust/Training_70344662.jpg,dbeab77a95f78bfc0837a0b276392bfd68b9510a0c480852761af07869cdb4b9,train/disgust/Training_62617017.jpg,17ebb57f8d767a69bd8ae90cc85f9084bdda9e1a49393eb98a364675b51a4e91,False,mediapipe_no_detection
3602,train_disgust_000207,disgust,train,train/disgust/Training_70739680.jpg,01bb97425ab12f391aad1d56e873d1fafc2584700b5085bf060cd191ad338e8b,train/disgust/Training_62886279.jpg,0242799fea6a1e2d0de38d85d1afb3c6bf66dd8127fefe2bf83eb79e0f83ab98,False,mediapipe_no_detection
3605,train_disgust_000210,disgust,train,train/disgust/Training_71591976.jpg,6cf42593f8185b22b3cad6a6d7840b69ef15b3c9d3b2ac0787539284d57732e3,train/disgust/Training_63147438.jpg,478dc74f277f05d6ca4153b283777ed0b37d237d04b0e7084eb666828968c59f,False,mediapipe_no_detection
3606,train_disgust_000211,disgust,train,train/disgust/Training_71679475.jpg,f61ccb29a7aaec871ce3cd9f597fb844470b69150be3b9fe5e9435fffd8775e7,train/disgust/Training_63156802.jpg,af87e4b15d035f7971aed9a3073da7d2bb84722004a37af73359aeebc9e2cd69,False,mediapipe_no_detection
3609,train_disgust_000214,disgust,train,train/disgust/Training_73744534.jpg,5a585fb4c83beebf43fc8f6895f7f1dc291641790960bca29124fa2bf23a01b5,train/disgust/Training_63881263.jpg,4b9fdbb3f7c1856c595c4eac373e1bc55817d9da73290bcf887e626fc0cce2ec,False,mediapipe_no_detection
3611,train_disgust_000216,disgust,train,train/disgust/Training_73980945.jpg,4b51d26f2733be212da6dc56faff868d7363fc98abf91c895ec480ff4007f41e,train/disgust/Training_64080976.jpg,9728299c0eb79305114628b399454cf24dcdf662db7ba4ab2181316c8cbc856e,False,mediapipe_no_detection
3613,train_disgust_000218,disgust,train,train/disgust/Training_74423618.jpg,692c916efc4c415dec7235118670e3157a03db16e76cd4379b0606226c863ff1,train/disgust/Training_65372676.jpg,e43ae5b1e90c8de774408c614ba54219593c30bb1dd3f60f11c29a9743253701,False,mediapipe_no_detection
3630,train_disgust_000235,disgust,train,train/disgust/Training_77723520.jpg,baa8177daa6bc59e4c686df1fe39602227e0c6cf830ed3b4be599781497f51bb,train/disgust/Training_69604773.jpg,c38e75e0a6000aff5c526aed11e6a06b5debd692299d60107d5fb1ca13015855,False,mediapipe_no_detection
3631,train_disgust_000236,disgust,train,train/disgust/Training_77733806.jpg,73011284915e4e1811a66555e247937f2f5b846930d3fd39a70724c79f8c51a7,train/disgust/Training_69984239.jpg,0c9906104b0914f496881ec2d25e81331f37afeed22fccb12bf55bbbf9cea470,False,mediapipe_no_detection
3633,train_disgust_000238,disgust,train,train/disgust/Training_78330058.jpg,c823ba47a75245d3b940e44901630558310701aef5aa493f79f1c85199886778,train/disgust/Training_70344662.jpg,dbeab77a95f78bfc0837a0b276392bfd68b9510a0c480852761af07869cdb4b9,False,mediapipe_no_detection
3637,train_disgust_000242,disgust,train,train/disgust/Training_79212194.jpg,21c3512c3d9597b3512afa8cdcc2e325951a52e4a26457a57a3c875953e97a4b,train/disgust/Training_71184114.jpg,7918709f004ad835b83ae99567c7e6ce45bda5ee21a90f267ded2826a3a25d93,False,mediapipe_no_detection
3652,train_disgust_000257,disgust,train,train/disgust/Training_82025016.jpg,44cacc79aec3ffc8ca58580163076a6ffb7930aa30dd57108335cdfc930057b2,train/disgust/Training_75391172.jpg,0242799fea6a1e2d0de38d85d1afb3c6bf66dd8127fefe2bf83eb79e0f83ab98,False,mediapipe_no_detection
3659,train_disgust_000264,disgust,train,train/disgust/Training_82817431.jpg,108131613e81f8d3d46cd479978ea8f1115896b135b2ba8a31c129ab3f8886e4,train/disgust/Training_76503162.jpg,a26d8410659551254812944a06ea6d4c4adee383a91bc588b2e41182ee118d71,False,mediapipe_no_detection
3668,train_disgust_000273,disgust,train,train/disgust/Training_8514439.jpg,f76b0c7ba16d0feed3f7fa9968214652d7d4cc86ca275d1acf03bf96338c4050,train/disgust/Training_78245126.jpg,4e2363f3892ea797b93a3a63089f82287e25fbd9a744fd07cf29a255bbf46c1f,False,mediapipe_no_detection
3669,train_disgust_000274,disgust,train,train/disgust/Training_85270889.jpg,0e99f5d33399f1d8834f9436b0b6f0e7e1397376295078c8bd2452af540383b7,train/disgust/Training_78330058.jpg,c823ba47a75245d3b940e44901630558310701aef5aa493f79f1c85199886778,False,mediapipe_no_detection
3670,train_disgust_000275,disgust,train,train/disgust/Training_85690881.jpg,2f68eb03e12469877caa4c4e12b1826f352bb1028367bd1b40556fb3f72a5267,train/disgust/Training_78735276.jpg,9d4379aaa92291332ef42298b6cb90f9aa9e4a3c9f213b2719a674096c203e25,False,mediapipe_no_detection
3675,train_disgust_000280,disgust,train,train/disgust/Training_87756852.jpg,0f9a693f7f6f8387234be59b9975bc26b33f63caa106fc9b0387a0feca4853cf,train/disgust/Training_79550917.jpg,f739bb026e41444f3b2095178886e8a51e3b3c7f274fd469cb32b0ae81fe3e67,False,mediapipe_no_detection
3682,train_disgust_000287,disgust,train,train/disgust/Training_89374221.jpg,25d2de661a2dd4c4a65a76da7e0862588e464aba59bb4ef6001ed3343f02fcff,train/disgust/Training_80671795.jpg,55dbff9769e3b520c45855d07cd6c1284d9a5a68cc24b19f93329fcfffb150d7,False,mediapipe_no_detection
3687,train_disgust_000292,disgust,train,train/disgust/Training_91179471.jpg,2764725c8e6a2544bca7275a88162c2b59f821f268cdefccb667c3a8925e9584,train/disgust/Training_81867140.jpg,99edf9055feb0e078479f211ecd6388a00b7b47cf70a624dd19116b581c78fa3,False,mediapipe_no_detection
3690,train_disgust_000295,disgust,train,train/disgust/Training_92118201.jpg,98aa54be0f42e1e889d46b58528dbe817d9bae021c0dcc0602833e33eafa410c,train/disgust/Training_82286772.jpg,69c60c26f23952812d5a38d28548b2289d13b2ea68ac5fd80b3d69ab8e771da1,False,mediapipe_no_detection
3695,train_disgust_000300,disgust,train,train/disgust/Training_93689671.jpg,703476be95c9b082f62ef60396cef76d12d94a6e16cf53353c97503336579fac,train/disgust/Training_84161715.jpg,fc37b6f6f09414ab10f95fa72bbfd621f8e18a5453aa06d3795e100f04caa683,False,mediapipe_no_detection
3696,train_disgust_000301,disgust,train,train/disgust/Training_93703215.jpg,8e35bf4e2c84c6d9044be81cef6e5ad354dabf261f65fa5b54d5b459c555cf4a,train/disgust/Training_84402141.jpg,8d4888bd51b42693c3eb8c9511b96822e414ce5828d6917ebd5eaae9c09a09a3,False,mediapipe_no_detection
3698,train_disgust_000303,disgust,train,train/disgust/Training_94080399.jpg,a8c6ba6b229814caac9b9bbcdde2d4259a57919e4ca5b4be23756384fb8889ba,train/disgust/Training_84557608.jpg,abc697dced0365eb6a9778bb7cdc96bdd96a6d9dacdc69d24c075b428a8a7674,False,mediapipe_no_detection
3701,train_disgust_000306,disgust,train,train/disgust/Training_94788538.jpg,e90e3b7a6483d2c3ec39fec98df9d218fb9f6e5088e291ddb501b6d535ac9e35,train/disgust/Training_84918555.jpg,be5babb965c307cb3bff162b0606c887871c17f98fc648c5a3745ccc813a745a,False,mediapipe_no_detection
3708,train_disgust_000313,disgust,train,train/disgust/Training_96356478.jpg,976cb0c537e7bcc424134abb7035d503dd8ad4f0ee18d0672f22b727b712a498,train/disgust/Training_85767348.jpg,3c80cb56bf4aa2e032680586a0a70944decef72b57ad43ce21013a4ae3cfdcc3,False,mediapipe_no_detection
3718,train_disgust_000323,disgust,train,train/disgust/Training_98684716.jpg,c645829f4cd5a7765c70ac326408c46966556be9216497aa6c5095bb7d6bf132,train/disgust/Training_88435647.jpg,94e7d91fc631a98696b5d69dc9cfb6a2f931c34634b7556196c3ea4e34f0fd25,False,mediapipe_no_detection
3722,train_disgust_000327,disgust,train,train/disgust/Training_99747227.jpg,e3416e489dd32306ba78c2d790f161343f619e045220abb5dce8f375c1277fc7,train/disgust/Training_89374221.jpg,25d2de661a2dd4c4a65a76da7e0862588e464aba59bb4ef6001ed3343f02fcff,False,mediapipe_no_detection
3772,train_fear_000006,fear,train,train/fear/Training_10133194.jpg,dc9977904afc9ff6ff176ffd80bf1d8c2c15be530deb46edbcc96ed7307ff677,train/fear/Training_10133194.jpg,dc9977904afc9ff6ff176ffd80bf1d8c2c15be530deb46edbcc96ed7307ff677,False,mediapipe_no_detection
3773,train_fear_000007,fear,train,train/fear/Training_1018372.jpg,685d544f569f34fbf727ee8a36465990785c645d8351c616ab94b28c30209a12,train/fear/Training_1018372.jpg,685d544f569f34fbf727ee8a36465990785c645d8351c616ab94b28c30209a12,False,mediapipe_no_detection
3812,train_fear_000046,fear,train,train/fear/Training_11385554.jpg,326755c87bda3020db1631a58819257f6f634b4df6328ef2f8e4a4197bd12514,train/fear/Training_11302277.jpg,a991d9da5bab87d55a59ed79f329d81429a57ff2d480682d79c146c639e7d946,False,mediapipe_no_detection
3815,train_fear_000049,fear,train,train/fear/Training_11422931.jpg,08c953405cae61345c1d4bf334837c6067bd35177bdc3e088146a4f1401b9771,train/fear/Training_11385554.jpg,326755c87bda3020db1631a58819257f6f634b4df6328ef2f8e4a4197bd12514,False,mediapipe_no_detection
3817,train_fear_000051,fear,train,train/fear/Training_11442660.jpg,49caf5df32078c8ad2d9ba3c91a81a67ac4639cff100a280a3fa4507703f6e73,train/fear/Training_11408241.jpg,0529b3078e58572063730a8a9da9a8bd139b2e7ecdc1a1b05be7dc5280e41056,False,mediapipe_no_detection
3847,train_fear_000081,fear,train,train/fear/Training_12483821.jpg,9822432681f3304c9b654099382184e3417d60fd3a0d4e7349579f2709e709c4,train/fear/Training_1243339.jpg,d41c27a4330a98be7e27961664561134edeb9ce84ef341f8533a08bb61943d56,False,mediapipe_no_detection
3866,train_fear_000100,fear,train,train/fear/Training_13123975.jpg,b635fa31e7681de442f32f5fdd3323075942b6efa26d18b31f711a4ad8243800,train/fear/Training_12978649.jpg,4ad41f280b76e67819c7d343bf0899966a3838c707ea6e883bd95d8fba612900,False,mediapipe_no_detection
3875,train_fear_000109,fear,train,train/fear/Training_1339266.jpg,b6b844d813d5973587f14263dd090bb91a6712e190fcf7e70c4164094cc18275,train/fear/Training_13297978.jpg,6a7a9c3025d37f9b08e6bb5bb2bb039659557ef2fbca7cc20ccf40fb4fb626b2,False,mediapipe_no_detection
3879,train_fear_000113,fear,train,train/fear/Training_13518018.jpg,1eaaaa4913c1bbaab21b332e51eb18229949d93f445b96fe2f87d22b765e9a11,train/fear/Training_13446074.jpg,372320ed72f8e3df56edc2f7e732e888da5159d3a000900edad4287efe57cb85,False,mediapipe_no_detection
3880,train_fear_000114,fear,train,train/fear/Training_13529586.jpg,23b7eaf22e60cf4ee0b120d6a51a1fd2b3346e722a9a8f5c032fa8aa915a0432,train/fear/Training_13472417.jpg,dda33b83b6816512da927fd4b23ce5d1dfaa0090464cf25a9ab5d71e6e9456b8,False,mediapipe_no_detection
3882,train_fear_000116,fear,train,train/fear/Training_13604442.jpg,ef48b76aa54b43c9dc9fd1cf031946a098f2942b1e32ed631ceb74acf792eada,train/fear/Training_135069.jpg,70d6388895abaec9261d7a03ca4a502ae6931fe797376474e078088969f6eb3c,False,mediapipe_no_detection
3891,train_fear_000125,fear,train,train/fear/Training_136869.jpg,dc101f70afdbc310d753b572fda32dfd415f10d127ffc807a06d339fcd886a18,train/fear/Training_13668335.jpg,13073ec8c240b351fe14176d3a1ba3282cec8ad50e1c8f7fcdcf93523c616e06,False,mediapipe_no_detection
3915,train_fear_000149,fear,train,train/fear/Training_14331516.jpg,4779a0b400b41c6a2a47aeb598bcc3867014d4d38c59d7e7e1d45f3b22999d9a,train/fear/Training_14146076.jpg,3f2a8c04c869236d5ac7b7614cfb402cb20ca1496b53dbc7060b1a289c1c1a52,False,mediapipe_no_detection
3920,train_fear_000154,fear,train,train/fear/Training_14457477.jpg,e33579243c5d31f46d571874834aa92c1d827b2bd4d42bfc95b6507b250e9881,train/fear/Training_14200571.jpg,d4f6982609ce105f6f7087ad434a138cc45b9df05a2c835ac6a722ff7a819e6c,False,mediapipe_no_detection
3961,train_fear_000195,fear,train,train/fear/Training_15830498.jpg,ca21b512fd330ab755d24ad2dddbba0d6292b43ca87611beab4536eb89e50308,train/fear/Training_15698041.jpg,625f36af2923690e24978442722f725e31baba8e726c1ff20981977949bae50d,False,mediapipe_no_detection
3983,train_fear_000217,fear,train,train/fear/Training_16597834.jpg,48e923b84bc5544cd713ea0ac335ca157afa95ce3724cc3185e7d960ea48ceb7,train/fear/Training_16092445.jpg,2a352646764240b1a3bb1b269fe5158cfa8ef56ab3f0034df6ca5ed429da6576,False,mediapipe_no_detection
3984,train_fear_000218,fear,train,train/fear/Training_16610048.jpg,a5884c338c830450cddec7604f8a76f0e9bd02700e9dc6f8a1ddea1e6d3adebf,train/fear/Training_1617037.jpg,b51b60cc049cf1e7a54bd646135c1954a2b43febe404504857586b4b1beed671,False,mediapipe_no_detection
3988,train_fear_000222,fear,train,train/fear/Training_1674504.jpg,226d187f738b1df1546a02f03ea8967e13f07996dc7b4641f0fe94251f2e59d1,train/fear/Training_16477863.jpg,549ab8cb6a3f391fabc342943e12d41fa496b730b84946723e5084a3f7d3ac0c,False,mediapipe_no_detection
4000,train_fear_000234,fear,train,train/fear/Training_17143806.jpg,a3d9c9950cbfe1356c8f36237baa06ffd86a759f072e0a5eeee782ff06522208,train/fear/Training_16868498.jpg,90e68ddca33fd8bf96d6631da77e74d339b9fed1246454c3a7e3dfc94fa6a246,False,mediapipe_no_detection
4001,train_fear_000235,fear,train,train/fear/Training_17145621.jpg,55a1bd64e0d9a82a54935c4135eb1b60da6220586c615eb9a67e63d3a7c903e7,train/fear/Training_16905947.jpg,0d589ad5d57e2e2568ab1f194ec3a8fb6856b67237ac0147d95fe9d12067f4f8,False,mediapipe_no_detection
4002,train_fear_000236,fear,train,train/fear/Training_17188504.jpg,19daa140f1ed920ae9e1098068e3d5f4b908284e10d39c36c5be3532f06f8b29,train/fear/Training_16906911.jpg,e802fb1aeba0141a5f2744bde7f679b1ff4fb22adde9fdee4212254488f4962a,False,mediapipe_no_detection
4008,train_fear_000242,fear,train,train/fear/Training_1745788.jpg,2e41b0e4dc1fe4630153ffaa30e4b58067fbc249c16756e70bac235be0796863,train/fear/Training_1717935.jpg,1b574ec906591a836ac545f46794d130cee73f7a343435b3decc254bf3bcb4a8,False,mediapipe_no_detection
4025,train_fear_000259,fear,train,train/fear/Training_17976140.jpg,a6bf1a34cceaf0bcd80f49632361325bc6c66ba80264e18b153dbbaafc21f00d,train/fear/Training_17700165.jpg,c6008991cad06e232be6769ce4b97e48840ed483829ea648ca1fa1e06e89628a,False,mediapipe_no_detection
4026,train_fear_000260,fear,train,train/fear/Training_17997300.jpg,bae17d49f0baad94e2227a9d7ba796fee4e5a10db969181b43c7d95cffd1b30e,train/fear/Training_17728396.jpg,f6e6b02112793cad7864d0e19837d67b86d58f10d4e84fa12c28ddf5b05e530e,False,mediapipe_no_detection
4048,train_fear_000282,fear,train,train/fear/Training_1859697.jpg,444d2a5b83fdde10d8e1c7df00303f6751c34e46948d701db6b70e5d59d5f902,train/fear/Training_1832174.jpg,21dfa3f43f6c4860bc5dc6c961eac82326944c152d53cbd0955090e4e90f4dd0,False,mediapipe_no_detection
4055,train_fear_000289,fear,train,train/fear/Training_18742940.jpg,894d6c839477f20353cb6c70e81fb14e57065b862520dbbd69fb58cc2f6e8998,train/fear/Training_18509759.jpg,337aa281a1013ff27f894412502450e441c0859ba9288ff112b0f5c1ee539bf6,False,mediapipe_no_detection
4068,train_fear_000302,fear,train,train/fear/Training_19050639.jpg,7821e070ba843cc0f32b606ea43fcd0c4777877ddd51e791dcbf2ff3bb6cb99d,train/fear/Training_18777172.jpg,343663855ccc543f8599378d40b9d1e2943936510794dcdaf360b770f720c540,False,mediapipe_no_detection
4086,train_fear_000320,fear,train,train/fear/Training_19508096.jpg,011a251da3c424d93bd30a5d324561b2ed9b84f897df229508062802b9f08ebf,train/fear/Training_19237812.jpg,af58b66610637881003084868ba9df7649a1f5c113d728d183511f2467e7712f,False,mediapipe_no_detection
4090,train_fear_000324,fear,train,train/fear/Training_19737049.jpg,e495463c7b94a9fac7a6e1e57952adbfef84225e54f3de9aba627daf5565e573,train/fear/Training_19304002.jpg,f5235ad56aa2020bf59e4440ce5eb2364c5ee1fdc90a5cd45c4379f3d176cad7,False,mediapipe_no_detection
4100,train_fear_000334,fear,train,train/fear/Training_19943338.jpg,827e6088f7dd592758568188f38be6a4b38d29b364a005551652eeb57ed21fd6,train/fear/Training_19548635.jpg,2efeca878d232b15f1b3c820513da3b1ac38535694d74cd6c7102b584152494b,False,mediapipe_no_detection
4111,train_fear_000345,fear,train,train/fear/Training_20369835.jpg,b57a28163398023175a2092c8a6ec43ff02f086a53ba4398c3bab2124511a6e0,train/fear/Training_19943338.jpg,827e6088f7dd592758568188f38be6a4b38d29b364a005551652eeb57ed21fd6,False,mediapipe_no_detection
4121,train_fear_000355,fear,train,train/fear/Training_20708057.jpg,5228cdba974cb66e8fdb5e2d146a35fbb5d00bf63a8d3b616e11147299d39f1f,train/fear/Training_2020165.jpg,b1fdc2155800ab355691f85cb3a035ba03d2b48dcbb532e4eaec4386470570bf,False,mediapipe_no_detection
4151,train_fear_000385,fear,train,train/fear/Training_21543021.jpg,05f831eb189af37e7e7d62dbfdfea6436407c11057683b7ca2a5c1f0a834768c,train/fear/Training_21096250.jpg,9e33663aa6fcc61284fcdd5de15392ecab99cac26e1890f7cb5b69d6bc02f01b,False,mediapipe_no_detection
4174,train_fear_000408,fear,train,train/fear/Training_2196654.jpg,3c24c5226464a3c391ebda73e27544ecdba654746f24d7a4c628afeb1650500d,train/fear/Training_21671106.jpg,a6dc2fcefe766ae18ced63c203e148894a97e259fd41f30b0798aa39299042d7,False,mediapipe_no_detection
4176,train_fear_000410,fear,train,train/fear/Training_22082542.jpg,e02ef3749c135969c9cee0771ecc453b21fb6681ce9304ff0e9f212c7fac38a2,train/fear/Training_2167967.jpg,5ffc8c1365d1cc6a1ff6ae255b8ef1d19c36959170f945d7e6b812e9f7f7c2d8,False,mediapipe_no_detection
4187,train_fear_000421,fear,train,train/fear/Training_22367967.jpg,0d03bcbed570a2f1846530d3d664b81a54f60525d98a32698edc7830045be6f3,train/fear/Training_21861323.jpg,3945bdb439cc8a3e4475fe28adbf879017d395ee794f572c7d80572a43204cd9,False,mediapipe_no_detection
4197,train_fear_000431,fear,train,train/fear/Training_22572384.jpg,bcade45025ca23e1cfbc7349527993456e69a0252fe99450dba4eea15ade2c86,train/fear/Training_22220014.jpg,7d87f32c5b8b9451923651083f9aba1906fa541ad44a8fae3a1449a6637a0f45,False,mediapipe_no_detection
4198,train_fear_000432,fear,train,train/fear/Training_22607738.jpg,43068a03c18d62ce6db37b7cb61a3a01f11a00bd8f4554584c60d9f8ebaaec14,train/fear/Training_22221322.jpg,9d699b80eb6c354010133fd5160b0f08a33fc675f52c000d1d177ff8817e9c87,False,mediapipe_no_detection
4206,train_fear_000440,fear,train,train/fear/Training_22740628.jpg,c6d6fbede97d5455c4ed9af4056870d68e0efee9914643a1395a4c7e155f478b,train/fear/Training_22391071.jpg,2647fe3875375408f21cecc69f6c7ef43eac2ad69fd4b2a29e74cf67eea9c3b5,False,mediapipe_no_detection
4220,train_fear_000454,fear,train,train/fear/Training_23137674.jpg,1cba0d1f00c7270902cf4d1b36e3c6eec102041c433a911dee35a1391e369b1e,train/fear/Training_22737676.jpg,80204db93a23cd6bf74ccb769c250452820a0cf7f254c9540c8e00405c1b69dc,False,mediapipe_no_detection
4224,train_fear_000458,fear,train,train/fear/Training_23203475.jpg,0482f7bb0ad47cb1d63d040032f60c2ab37f4e4b0bf3e9f93851eb09adc0ae0f,train/fear/Training_22800520.jpg,eb10afc4f967a26fb939ea502b68403a8d62bd4c97281a1e2c8875724480b21e,False,mediapipe_no_detection
4226,train_fear_000460,fear,train,train/fear/Training_23229770.jpg,97cd56a6c5a873ee10e58b60f50205a8898d3a569ddf00787b8e54410a8f4a92,train/fear/Training_22825944.jpg,59e96fef2f50dc6ee510a1116b31ee2e5765db5816c8f2a515d97478a7065f38,False,mediapipe_no_detection
4240,train_fear_000474,fear,train,train/fear/Training_23699411.jpg,3dfc881e7c0fecb8370535b0858d2d39fe20691d8664300ec5fc500e7a79eef6,train/fear/Training_23188696.jpg,a8c8b924ede589ec6f5eedde146676b268bb0a12595e43b31aebfe5f68d2d0f8,False,mediapipe_no_detection
4264,train_fear_000498,fear,train,train/fear/Training_2439904.jpg,9ed38a161d7c64d30997248eb372ab0565fb76930d542f2b5ced746416ec82c9,train/fear/Training_23988821.jpg,fbc74e483e6d8e58252ae12a10b2b3d12a856e12f0a8fbfac9934af25c229787,False,mediapipe_no_detection
4300,train_fear_000534,fear,train,train/fear/Training_2551740.jpg,48d98b8898e5a9fdea389be1cb29e941d2a3a5684d2d8287b2dc0f480731c9b6,train/fear/Training_24966261.jpg,a703dcccceb0afb579fef22f470c884108745b08c633a19374232ab5d90d9351,False,mediapipe_no_detection
4332,train_fear_000566,fear,train,train/fear/Training_26338737.jpg,9f0fae604c88aade6f9ce7885e1031788eeb67a1c4395d4f673d7d34f3991de3,train/fear/Training_25866987.jpg,af2fe624da20b91ba39372e601f25a87de480d033d275c5c0dcb3e58bb4c9e65,False,mediapipe_no_detection
4336,train_fear_000570,fear,train,train/fear/Training_26424049.jpg,961010aeb12a8423029e6cfaa8d78acb24e7e25bbf4231e45dd7f12f21379e30,train/fear/Training_25997980.jpg,22e86b4e71a645b975f5b48ff803d90bb962defc3444d6f1f7dd0bb9fa63fb97,False,mediapipe_no_detection
4341,train_fear_000575,fear,train,train/fear/Training_26579400.jpg,d9a68fff6dc8b871a55d3d259d2ef3ec31fe9dda59ad6fad6d2ef3cabb97663a,train/fear/Training_26052772.jpg,343663855ccc543f8599378d40b9d1e2943936510794dcdaf360b770f720c540,False,mediapipe_no_detection
4353,train_fear_000587,fear,train,train/fear/Training_26896468.jpg,6d5556d204a2d876800546f1615c70168cf489efc44e281a34fb16990ef8cdfe,train/fear/Training_2637580.jpg,942a80787bc7ffff58f7c0d9a1365f02d1a0053918242210b8df68ee66683f0a,False,mediapipe_no_detection
4379,train_fear_000613,fear,train,train/fear/Training_27665637.jpg,8f244cbd4e3035ab44eb6bee60da2bfd34ac53a54c6b6e5451eb38d3f7331dbd,train/fear/Training_27084097.jpg,305618e63c1858ce2bbef9725d80f236cbf2f0cf698334d9ebfef859e24ef3dd,False,mediapipe_no_detection
4402,train_fear_000636,fear,train,train/fear/Training_28203725.jpg,a582d147abf8db49aa75e53bf3844958eea53dfdd87bfe55caf46cfcf7184f11,train/fear/Training_27636850.jpg,83a6065b6cfb89ce5c2524f1a1efe9d7a3d11b4a6621565b29e85abd926c9886,False,mediapipe_no_detection
4408,train_fear_000642,fear,train,train/fear/Training_28352862.jpg,70fc29260bd4f6e0264471626c2569cfad5118c0381e10da502deb5d3dcfafe6,train/fear/Training_27843322.jpg,13caf218565da687cd40b5b236a8389a674ba506ac5ea350f14c3bb4f5a1faf7,False,mediapipe_no_detection
4413,train_fear_000647,fear,train,train/fear/Training_28418180.jpg,3ff94ebe284ada2b68f4a2346398b27f07cc939d4ef283a73adb90daa8248484,train/fear/Training_27982616.jpg,1e4a1eac37f0c8b9dabb5b0fe9d93fba5e96966e67ce0a95cbf805cd226352b0,False,mediapipe_no_detection
4415,train_fear_000649,fear,train,train/fear/Training_28442148.jpg,57d13c3d4b12ff6c83a984023cc3083e73bd397817ed52f05a8cb9159ecc14c9,train/fear/Training_27992973.jpg,04ec3c028141e180c2d5d6d0d71fb40934edd985c81450dc189c7eb11983d502,False,mediapipe_no_detection
4421,train_fear_000655,fear,train,train/fear/Training_28594475.jpg,abaf143618cc57b2d1977aea5d18a83809e31baa660bc55ef1ab6b854805f05b,train/fear/Training_28089800.jpg,2207a7942acb28f7651a414d56688cc698cbb5f86f57f515999b20c32cbef017,False,mediapipe_no_detection
4433,train_fear_000667,fear,train,train/fear/Training_29011164.jpg,cf62bbacfe95b847759686c290501e7981410593cc53c43ac08f97be2f416865,train/fear/Training_28352862.jpg,70fc29260bd4f6e0264471626c2569cfad5118c0381e10da502deb5d3dcfafe6,False,mediapipe_no_detection
